city_slug,country,city,n_stations,mean_M,mean_I,mean_T,mean_D,imd4_mean,imd4_p10,imd4_p50,imd4_p90
world_gb_beryl_watford,GB,beryl_watford,97,0.20618556701030927,7.206185567010309,6.392427368452889,11.670103092783505,-0.3257630942274238,-0.4761503639395738,-0.41738757557256767,0.012018928059971325
world_cz_nextbike_vrchlab,CZ,nextbike_vrchlab,25,0.12,4.16,16.594253088735005,4.16,-0.32855953490240347,-0.4788739818238517,-0.3940995011225323,-0.06009895210634112
world_cz_nextbike_berounsko,CZ,nextbike_berounsko,29,0.13793103448275862,3.4827586206896552,15.804032745800136,3.586206896551724,-0.3321020861281848,-0.46070154746696224,-0.39860082513937406,0.00726933553336955
world_fr_auxr_m_le_v_lo,FR,auxr_m_le_v_lo,55,0.03636363636363636,1.7272727272727273,24.08439548345947,1.1636363636363636,-0.33358943732242813,-0.4511434130738469,-0.35824837717374897,-0.20090030880814266
world_si_nomago_bikes_go2go,SI,nomago_bikes_go2go,21,0.19047619047619047,11.238095238095237,5.363680442428377,5.619047619047619,-0.3337584806091097,-0.4770450752349821,-0.40463609761693603,-0.33460026186213054
world_cl_bike_ita_santiago,CL,bike_ita_santiago,200,0.245,1.295,7.598781610950118,11.73,-0.33462303340946997,-0.4693547406343924,-0.439176215177852,-0.0030274616276689086
world_gb_beryl_cornwall,GB,beryl_cornwall,109,0.11009174311926606,1.5321100917431192,17.41263890271868,4.36697247706422,-0.3419815398770331,-0.4566218093135014,-0.39053560200234827,-0.010740877335865309
world_us_divvy,US,divvy,2001,0.25837081459270367,4.006996501749126,1.9999111212651626,15.18840579710145,-0.3438975540030247,-0.5099299596370931,-0.47871848244447335,0.007428249876662331
world_gb_beryl_worcester,GB,beryl_worcester,56,0.16071428571428573,8.875,5.523108038208962,10.678571428571429,-0.3453271203552177,-0.5042490504259236,-0.4253028705922165,0.018505508585951392
world_si_nomago_bikes_kolesce,SI,nomago_bikes_kolesce,84,0.11904761904761904,5.440476190476191,12.932705273538623,4.5476190476190474,-0.3472728679490087,-0.5121737996427503,-0.42842012295333776,0.0029902460922642017
world_de_moin_mobil_achim,DE,moin_mobil_achim,35,0.2857142857142857,5.114285714285714,3.717724784802024,2.0,-0.3504342961664061,-0.5175484815847328,-0.48627396914843185,0.06848622560065247
world_gb_beryl_plymouth,GB,beryl_plymouth,133,0.06766917293233082,6.120300751879699,12.71214127408186,9.353383458646617,-0.35387113107983953,-0.4585038406604291,-0.3900696873086939,-0.23648336474447465
world_gb_beryl_portsmouth,GB,beryl_portsmouth,104,0.15384615384615385,10.028846153846153,2.7119547426501955,13.076923076923077,-0.3553579202652287,-0.507724330650651,-0.44795103734050357,0.04037843434884294
world_be_li_bia_velo,BE,li_bia_velo,27,0.14814814814814814,10.185185185185185,4.2700835628034675,9.037037037037036,-0.35709229231408357,-0.4668354720638753,-0.42391450274930265,-0.04120842247001616
world_fr_graoulib,FR,graoulib,56,0.10714285714285714,11.267857142857142,7.7070251083598,3.7142857142857144,-0.3588410650259198,-0.4837456743258109,-0.4095687659078464,-0.11475823529484641
world_fr_v_lo_modalis,FR,v_lo_modalis,57,0.03508771929824561,1.1929824561403508,21.354789247986325,0.42105263157894735,-0.35962989302461595,-0.46965712233072315,-0.3717270307619215,-0.24480702385733494
world_es_bicicoru_a,ES,bicicoru_a,81,0.024691358024691357,5.185185185185185,14.331637060661697,10.814814814814815,-0.36239663324870297,-0.44947968739077376,-0.3752833268456749,-0.28079165075327467
world_ie_beryl_belfast,IE,beryl_belfast,61,0.14754098360655737,8.819672131147541,4.0971506943985725,10.19672131147541,-0.363432604804557,-0.4892520559563561,-0.43728105990155347,-0.011480999445853896
world_fr_vilvolt,FR,vilvolt,106,0.08490566037735849,1.9150943396226414,14.624811200811147,6.490566037735849,-0.3653723115578994,-0.4814139714444046,-0.41730380220690455,-0.13882065413365546
world_cz_nextbike_kl_terec_nad_oh,CZ,nextbike_kl_terec_nad_oh,22,0.13636363636363635,3.0454545454545454,9.180879953169905,9.454545454545455,-0.36740205587804303,-0.4826793666404334,-0.41106683756335805,-0.07385870864578344
